,ActivePower,WindSpeed,Temperature
2019-01-18 23:00:00+00:00,122.3895,4.1040,22.0208
2019-01-19 00:00:00+00:00,49.9648,3.6952,21.7864
2019-01-19 01:00:00+00:00,-5.2477,2.9731,21.2618
2019-01-19 02:00:00+00:00,-5.1634,3.0835,21.4268
2019-01-19 03:00:00+00:00,6.5654,3.1102,22.7581
2019-01-19 04:00:00+00:00,67.7243,3.6258,24.3399
2019-01-19 05:00:00+00:00,159.0457,4.2042,25.5508
2019-01-19 06:00:00+00:00,152.1476,4.1496,27.1982
2019-01-19 07:00:00+00:00,149.2860,4.1884,28.2843
2019-01-19 08:00:00+00:00,130.0268,4.0301,29.1745
2019-01-19 09:00:00+00:00,77.2559,3.6631,29.3252
2019-01-19 10:00:00+00:00,158.6600,4.0212,28.7356
2019-01-19 11:00:00+00:00,240.0642,4.3793,28.1461
2019-01-19 12:00:00+00:00,321.4683,4.7375,27.5566
2019-01-19 13:00:00+00:00,402.8725,5.0956,26.9670
2019-01-19 14:00:00+00:00,484.2766,5.4538,26.3775
2019-01-19 15:00:00+00:00,565.6808,5.8119,25.7879
2019-01-19 16:00:00+00:00,647.0849,6.1700,25.1984
2019-01-19 17:00:00+00:00,718.2189,6.6541,24.6751
2019-01-19 18:00:00+00:00,542.3328,6.3903,24.3062
2019-01-19 19:00:00+00:00,503.2763,6.1997,23.9891
2019-01-19 20:00:00+00:00,386.5583,5.8169,23.3904
2019-01-19 21:00:00+00:00,424.2495,5.9871,22.9125
2019-01-19 22:00:00+00:00,140.7759,4.1453,22.4436
2019-01-19 23:00:00+00:00,-5.3668,3.2553,21.7355
2019-01-20 00:00:00+00:00,-5.5640,3.0871,22.0637
2019-01-20 01:00:00+00:00,-4.7045,2.1174,22.2236
2019-01-20 02:00:00+00:00,-4.7898,2.4520,22.5700
2019-01-20 03:00:00+00:00,-5.5381,2.8325,23.6373
2019-01-20 04:00:00+00:00,16.8117,3.2250,25.3794
2019-01-20 05:00:00+00:00,191.8854,4.2464,25.9819
2019-01-20 06:00:00+00:00,266.1247,4.7863,26.7892
2019-01-20 07:00:00+00:00,49.0642,3.7172,28.4717
2019-01-20 08:00:00+00:00,109.3253,4.0058,29.3314
2019-01-20 09:00:00+00:00,207.5138,4.5406,29.9343
2019-01-20 10:00:00+00:00,176.2781,4.4223,29.8842
2019-01-20 11:00:00+00:00,213.5048,4.5791,29.6514
2019-01-20 12:00:00+00:00,638.8965,6.5093,28.5410
2019-01-20 13:00:00+00:00,1272.3330,8.0821,27.2611
2019-01-20 14:00:00+00:00,1509.9663,8.6230,26.0829
2019-01-20 15:00:00+00:00,1155.9974,7.8827,25.2157
2019-01-20 16:00:00+00:00,823.3595,7.2424,24.3883
2019-01-20 17:00:00+00:00,377.0872,5.7624,23.8020
2019-01-20 18:00:00+00:00,379.5912,5.7744,23.5947
2019-01-20 19:00:00+00:00,215.1407,4.9144,22.9350
2019-01-20 20:00:00+00:00,427.8445,5.9513,22.4533
2019-01-20 21:00:00+00:00,376.5606,5.8219,22.3900
2019-01-20 22:00:00+00:00,349.1423,5.7283,21.9416
2019-01-20 23:00:00+00:00,427.9470,5.9765,21.6454
2019-01-21 00:00:00+00:00,293.4257,5.3218,21.1628
2019-01-21 01:00:00+00:00,206.5042,4.6562,21.1478
2019-01-21 02:00:00+00:00,22.5785,2.7024,21.8956
2019-01-21 03:00:00+00:00,-4.4600,2.6755,23.2844
2019-01-21 04:00:00+00:00,-4.8664,3.2684,24.6379
2019-01-21 05:00:00+00:00,20.8630,3.2807,26.0528
2019-01-21 06:00:00+00:00,193.5504,4.3379,27.0989
2019-01-21 07:00:00+00:00,499.4077,5.5891,28.0343
2019-01-21 08:00:00+00:00,697.8012,6.4231,28.9321
2019-01-21 09:00:00+00:00,517.5938,5.9977,29.3318
2019-01-21 10:00:00+00:00,492.6983,5.7326,29.5976
2019-01-21 11:00:00+00:00,687.2271,6.5474,29.0811
2019-01-21 12:00:00+00:00,1025.1643,7.3281,27.9672
2019-01-21 13:00:00+00:00,1202.1347,8.0374,26.6908
2019-01-21 14:00:00+00:00,1277.3666,8.1035,25.4529
2019-01-21 15:00:00+00:00,1404.1182,8.3146,24.2772
2019-01-21 16:00:00+00:00,1691.7311,8.7837,23.1480
2019-01-21 17:00:00+00:00,1678.6496,8.9240,22.3524
2019-01-21 18:00:00+00:00,1338.4577,8.4802,21.5434
2019-01-21 19:00:00+00:00,922.3707,7.3755,20.9091
2019-01-21 20:00:00+00:00,484.3393,6.0988,20.2604
2019-01-21 21:00:00+00:00,411.9566,5.9204,19.8541
2019-01-21 22:00:00+00:00,642.4492,6.8214,19.4965
2019-01-21 23:00:00+00:00,284.8580,5.2834,19.4802
2019-01-22 00:00:00+00:00,164.7595,4.3545,19.4660
2019-01-22 01:00:00+00:00,240.4996,4.9651,19.2400
2019-01-22 02:00:00+00:00,161.6836,4.4076,19.8727
2019-01-22 03:00:00+00:00,177.4557,4.4484,21.0606
2019-01-22 04:00:00+00:00,79.0527,3.6850,22.9088
2019-01-22 05:00:00+00:00,-4.0659,2.4076,26.0460
2019-01-22 06:00:00+00:00,-5.4212,2.1518,28.7663
2019-01-22 07:00:00+00:00,-5.5299,2.2425,30.6440
2019-01-22 08:00:00+00:00,-5.2584,2.5621,31.1686
2019-01-22 09:00:00+00:00,30.4340,3.3185,30.9635
2019-01-22 10:00:00+00:00,38.6139,3.5715,30.7122
2019-01-22 11:00:00+00:00,166.0275,4.3071,30.0521
2019-01-22 12:00:00+00:00,58.4514,3.5044,29.2023
2019-01-22 13:00:00+00:00,93.3492,3.8095,28.0842
2019-01-22 14:00:00+00:00,376.5088,5.0271,27.3712
2019-01-22 15:00:00+00:00,1430.9990,8.3848,25.2162
2019-01-22 16:00:00+00:00,1450.0473,8.4602,23.7949
2019-01-22 17:00:00+00:00,1623.6621,8.7421,22.8891
2019-01-22 18:00:00+00:00,1519.3799,8.5305,22.2647
2019-01-22 19:00:00+00:00,1308.8169,8.3076,21.6786
2019-01-22 20:00:00+00:00,1093.7736,7.9038,21.2166
2019-01-22 21:00:00+00:00,875.6571,7.2223,21.2106
2019-01-22 22:00:00+00:00,722.3713,6.4829,21.5322
2019-01-22 23:00:00+00:00,569.0854,5.7435,21.8537
2019-01-23 00:00:00+00:00,415.7995,5.0041,22.1753
2019-01-23 01:00:00+00:00,262.5137,4.2647,22.4969
2019-01-23 02:00:00+00:00,109.2278,3.5253,22.8185
2019-01-23 03:00:00+00:00,-1.2835,2.7338,23.4942
2019-01-23 04:00:00+00:00,-5.2897,2.4770,25.1327
2019-01-23 05:00:00+00:00,-5.2453,2.1859,27.3034
2019-01-23 06:00:00+00:00,-5.3915,2.5984,28.5761
2019-01-23 07:00:00+00:00,-5.5422,2.3437,29.7972
2019-01-23 08:00:00+00:00,-6.3000,2.5802,30.9420
2019-01-23 09:00:00+00:00,-1.7540,2.6826,31.6077
2019-01-23 10:00:00+00:00,73.4259,3.6937,30.3381
2019-01-23 11:00:00+00:00,56.8375,3.6346,29.7050
2019-01-23 12:00:00+00:00,77.6242,3.6045,28.9100
2019-01-23 13:00:00+00:00,77.6338,3.8014,28.4435
2019-01-23 14:00:00+00:00,569.9514,6.0140,27.5068
2019-01-23 15:00:00+00:00,791.2438,6.9692,26.4409
2019-01-23 16:00:00+00:00,960.4791,7.2630,25.2253
2019-01-23 17:00:00+00:00,866.4577,7.1993,24.4293
2019-01-23 18:00:00+00:00,940.5747,7.3826,23.4522
2019-01-23 19:00:00+00:00,942.9533,7.3657,22.6770
2019-01-23 20:00:00+00:00,550.4943,6.2498,22.1257
2019-01-23 21:00:00+00:00,476.4328,6.0420,21.5898
2019-01-23 22:00:00+00:00,494.0600,6.2161,21.2289
2019-01-23 23:00:00+00:00,442.0972,5.8768,21.0659
2019-01-24 00:00:00+00:00,395.8568,5.5220,20.8562
2019-01-24 01:00:00+00:00,256.2531,5.0785,20.6192
2019-01-24 02:00:00+00:00,53.4393,3.5669,21.7748
2019-01-24 03:00:00+00:00,43.9063,3.4559,23.7565
2019-01-24 04:00:00+00:00,96.2832,3.7425,25.2790
2019-01-24 05:00:00+00:00,16.1606,3.2099,27.1622
2019-01-24 06:00:00+00:00,-5.9588,2.7298,29.0416
2019-01-24 07:00:00+00:00,41.3328,3.5139,30.2101
2019-01-24 08:00:00+00:00,16.0577,3.0305,31.2287
2019-01-24 09:00:00+00:00,30.8782,3.2650,31.4984
2019-01-24 10:00:00+00:00,30.5840,3.3118,31.0705
2019-01-24 11:00:00+00:00,135.6166,3.8901,30.9770
2019-01-24 12:00:00+00:00,337.5907,5.1974,29.9552
2019-01-24 13:00:00+00:00,874.2461,7.0387,28.9071
2019-01-24 14:00:00+00:00,1317.0090,8.2123,27.3194
2019-01-24 15:00:00+00:00,1401.3598,8.1489,25.8245
2019-01-24 16:00:00+00:00,1375.5170,8.1105,25.1015
2019-01-24 17:00:00+00:00,950.9481,7.1212,24.6734
2019-01-24 18:00:00+00:00,1167.6871,7.6389,23.9994
2019-01-24 19:00:00+00:00,546.4107,6.0796,23.6140
2019-01-24 20:00:00+00:00,154.0401,4.3611,23.1659
2019-01-24 21:00:00+00:00,231.9439,4.7492,22.3666
2019-01-24 22:00:00+00:00,224.2937,4.7837,22.0887
2019-01-24 23:00:00+00:00,163.0795,4.3289,21.8257
2019-01-25 00:00:00+00:00,74.8135,3.7625,22.4566
2019-01-25 01:00:00+00:00,103.8657,3.8542,21.7942
2019-01-25 02:00:00+00:00,278.9247,5.0347,22.1688
2019-01-25 03:00:00+00:00,140.0964,4.0503,24.0136
2019-01-25 04:00:00+00:00,29.7536,3.5934,26.1040
2019-01-25 05:00:00+00:00,121.2654,3.9391,27.7240
2019-01-25 06:00:00+00:00,27.2631,3.2006,29.6350
2019-01-25 07:00:00+00:00,1.5962,3.1641,31.0149
2019-01-25 08:00:00+00:00,-3.9814,2.8642,32.0047
2019-01-25 09:00:00+00:00,-5.2166,2.7327,32.9078
2019-01-25 10:00:00+00:00,21.5676,2.9821,32.1992
2019-01-25 11:00:00+00:00,90.7410,3.4962,32.0842
2019-01-25 12:00:00+00:00,422.9596,5.6224,30.6559
2019-01-25 13:00:00+00:00,967.6098,7.3350,28.9691
2019-01-25 14:00:00+00:00,1139.6560,7.9368,27.8648
2019-01-25 15:00:00+00:00,951.1143,7.3143,26.7991
2019-01-25 16:00:00+00:00,1305.9842,8.4363,25.8058
2019-01-25 17:00:00+00:00,1374.7385,9.4247,25.3968
2019-01-25 18:00:00+00:00,1360.4447,9.3674,25.3328
2019-01-25 19:00:00+00:00,1346.1509,9.3102,25.2687
2019-01-25 20:00:00+00:00,1331.8571,9.2529,25.2047
2019-01-25 21:00:00+00:00,1317.5633,9.1957,25.1407
2019-01-25 22:00:00+00:00,1303.2695,9.1384,25.0767
2019-01-25 23:00:00+00:00,1288.9757,9.0812,25.0126
2019-01-26 00:00:00+00:00,1274.6819,9.0239,24.9486
2019-01-26 01:00:00+00:00,1260.3881,8.9667,24.8846
2019-01-26 02:00:00+00:00,1246.0943,8.9094,24.8205
2019-01-26 03:00:00+00:00,1231.8005,8.8522,24.7565
2019-01-26 04:00:00+00:00,1217.5067,8.7949,24.6925
2019-01-26 05:00:00+00:00,1203.2130,8.7376,24.6285
2019-01-26 06:00:00+00:00,1188.9192,8.6804,24.5644
2019-01-26 07:00:00+00:00,1174.6254,8.6231,24.5004
2019-01-26 08:00:00+00:00,1160.3316,8.5659,24.4364
2019-01-26 09:00:00+00:00,1146.0378,8.5086,24.3723
2019-01-26 10:00:00+00:00,1131.7440,8.4514,24.3083
2019-01-26 11:00:00+00:00,1117.4502,8.3941,24.2443
2019-01-26 12:00:00+00:00,1103.1564,8.3369,24.1803
2019-01-26 13:00:00+00:00,1088.8626,8.2796,24.1162
2019-01-26 14:00:00+00:00,1074.5688,8.2224,24.0522
2019-01-26 15:00:00+00:00,1060.2750,8.1651,23.9882
2019-01-26 16:00:00+00:00,1045.9812,8.1078,23.9241
2019-01-26 17:00:00+00:00,1031.6875,8.0506,23.8601
2019-01-26 18:00:00+00:00,1017.3937,7.9933,23.7961
2019-01-26 19:00:00+00:00,1003.0999,7.9361,23.7320
2019-01-26 20:00:00+00:00,988.8061,7.8788,23.6680
2019-01-26 21:00:00+00:00,974.5123,7.8216,23.6040
2019-01-26 22:00:00+00:00,960.2185,7.7643,23.5400
2019-01-26 23:00:00+00:00,945.9247,7.7071,23.4759
2019-01-27 00:00:00+00:00,931.6309,7.6498,23.4119
2019-01-27 01:00:00+00:00,917.3371,7.5926,23.3479
2019-01-27 02:00:00+00:00,903.0433,7.5353,23.2838
2019-01-27 03:00:00+00:00,888.7495,7.4780,23.2198
2019-01-27 04:00:00+00:00,874.4557,7.4208,23.1558
2019-01-27 05:00:00+00:00,860.1619,7.3635,23.0918
2019-01-27 06:00:00+00:00,845.8682,7.3063,23.0277
2019-01-27 07:00:00+00:00,831.5744,7.2490,22.9637
2019-01-27 08:00:00+00:00,817.2806,7.1918,22.8997
2019-01-27 09:00:00+00:00,802.9868,7.1345,22.8356
2019-01-27 10:00:00+00:00,788.6930,7.0773,22.7716
2019-01-27 11:00:00+00:00,774.3992,7.0200,22.7076
2019-01-27 12:00:00+00:00,760.1054,6.9627,22.6436
2019-01-27 13:00:00+00:00,745.8116,6.9055,22.5795
2019-01-27 14:00:00+00:00,731.5178,6.8482,22.5155
2019-01-27 15:00:00+00:00,717.2240,6.7910,22.4515
2019-01-27 16:00:00+00:00,702.9302,6.7337,22.3874
2019-01-27 17:00:00+00:00,688.6364,6.6765,22.3234
2019-01-27 18:00:00+00:00,674.3427,6.6192,22.2594
2019-01-27 19:00:00+00:00,660.0489,6.5620,22.1953
2019-01-27 20:00:00+00:00,645.7551,6.5047,22.1313
2019-01-27 21:00:00+00:00,631.4613,6.4475,22.0673
2019-01-27 22:00:00+00:00,617.1675,6.3902,22.0033
2019-01-27 23:00:00+00:00,602.8737,6.3329,21.9392
2019-01-28 00:00:00+00:00,588.5799,6.2757,21.8752
2019-01-28 01:00:00+00:00,574.2861,6.2184,21.8112
2019-01-28 02:00:00+00:00,559.9923,6.1612,21.7471
2019-01-28 03:00:00+00:00,545.6985,6.1039,21.6831
2019-01-28 04:00:00+00:00,531.4047,6.0467,21.6191
2019-01-28 05:00:00+00:00,517.1109,5.9894,21.5551
2019-01-28 06:00:00+00:00,497.3768,5.8790,21.5110
2019-01-28 07:00:00+00:00,473.7567,5.7307,21.4811
2019-01-28 08:00:00+00:00,450.1367,5.5823,21.4512
2019-01-28 09:00:00+00:00,426.5166,5.4340,21.4213
2019-01-28 10:00:00+00:00,402.8965,5.2856,21.3914
2019-01-28 11:00:00+00:00,379.2765,5.1373,21.3616
2019-01-28 12:00:00+00:00,355.6564,4.9889,21.3317
2019-01-28 13:00:00+00:00,332.0363,4.8406,21.3018
2019-01-28 14:00:00+00:00,308.4162,4.6922,21.2719
2019-01-28 15:00:00+00:00,284.7962,4.5439,21.2421
2019-01-28 16:00:00+00:00,261.1761,4.3955,21.2122
2019-01-28 17:00:00+00:00,237.5560,4.2472,21.1823
2019-01-28 18:00:00+00:00,213.9359,4.0988,21.1524
2019-01-28 19:00:00+00:00,190.3159,3.9505,21.1226
2019-01-28 20:00:00+00:00,166.6958,3.8021,21.0927
2019-01-28 21:00:00+00:00,143.0757,3.6538,21.0628
2019-01-28 22:00:00+00:00,119.4557,3.5054,21.0329
2019-01-28 23:00:00+00:00,95.8356,3.3571,21.0031
2019-01-29 00:00:00+00:00,72.2155,3.2087,20.9732
2019-01-29 01:00:00+00:00,48.5954,3.0604,20.9433
2019-01-29 02:00:00+00:00,24.9754,2.9120,20.9134
2019-01-29 03:00:00+00:00,1.9774,2.4906,20.8281
2019-01-29 04:00:00+00:00,-4.9096,2.0357,21.4801
2019-01-29 05:00:00+00:00,-5.3465,2.4469,22.4085
2019-01-29 06:00:00+00:00,-3.5575,2.9787,23.5614
2019-01-29 07:00:00+00:00,10.6209,3.0692,24.2938
2019-01-29 08:00:00+00:00,84.8372,3.5303,24.8413
2019-01-29 09:00:00+00:00,154.4070,3.9588,24.9229
2019-01-29 10:00:00+00:00,195.9607,4.3968,25.7770
2019-01-29 11:00:00+00:00,31.7911,3.3122,25.7801
2019-01-29 12:00:00+00:00,-8.0599,2.7924,25.2619
2019-01-29 13:00:00+00:00,-6.0079,2.8896,24.9432
2019-01-29 14:00:00+00:00,84.3198,3.8539,24.7863
2019-01-29 15:00:00+00:00,447.0144,5.5004,24.3944
2019-01-29 16:00:00+00:00,1130.5944,7.6701,23.6765
2019-01-29 17:00:00+00:00,926.9781,7.1941,23.1053
2019-01-29 18:00:00+00:00,1310.8786,7.8428,22.6536
2019-01-29 19:00:00+00:00,728.3049,6.6746,21.9961
2019-01-29 20:00:00+00:00,619.5664,6.3947,21.6823
2019-01-29 21:00:00+00:00,522.4307,6.2406,21.5120
2019-01-29 22:00:00+00:00,646.2853,6.5409,21.4348
2019-01-29 23:00:00+00:00,467.2862,5.8942,21.1478
2019-01-30 00:00:00+00:00,516.9621,6.1179,21.1074
2019-01-30 01:00:00+00:00,564.5308,6.3275,20.7160
2019-01-30 02:00:00+00:00,351.0565,5.3318,20.6977
2019-01-30 03:00:00+00:00,274.6897,4.7482,21.3799
2019-01-30 04:00:00+00:00,227.6460,4.5354,22.2696
2019-01-30 05:00:00+00:00,148.6043,4.2349,23.9013
2019-01-30 06:00:00+00:00,208.9936,4.4243,24.9199
2019-01-30 07:00:00+00:00,18.3986,3.4465,26.5817
2019-01-30 08:00:00+00:00,-3.4437,2.6460,28.5648
2019-01-30 09:00:00+00:00,-1.1169,2.7236,29.6286
2019-01-30 10:00:00+00:00,50.0131,3.3942,29.1183
2019-01-30 11:00:00+00:00,57.6979,3.5113,28.8747
2019-01-30 12:00:00+00:00,54.9905,3.5348,28.1003
2019-01-30 13:00:00+00:00,135.8780,4.1909,27.5161
2019-01-30 14:00:00+00:00,643.4828,6.2432,26.4876
2019-01-30 15:00:00+00:00,717.5548,6.4946,25.2856
2019-01-30 16:00:00+00:00,752.9803,6.6942,23.9523
2019-01-30 17:00:00+00:00,1263.5103,7.7941,23.0450
2019-01-30 18:00:00+00:00,1417.9662,8.1065,22.3189
2019-01-30 19:00:00+00:00,508.7126,6.6593,22.1194
2019-01-30 20:00:00+00:00,-4.4858,6.0079,22.1578
2019-01-30 21:00:00+00:00,-4.3854,5.6906,21.5193
2019-01-30 22:00:00+00:00,15.1728,5.9313,20.8776
2019-01-30 23:00:00+00:00,1443.4037,8.4036,20.5924
2019-01-31 00:00:00+00:00,1211.7559,8.1214,20.4922
2019-01-31 01:00:00+00:00,689.2898,6.8979,20.6411
2019-01-31 02:00:00+00:00,734.9558,6.8629,20.9160
2019-01-31 03:00:00+00:00,614.1448,5.9643,21.9022
2019-01-31 04:00:00+00:00,552.0096,5.8616,23.3768
2019-01-31 05:00:00+00:00,664.6887,6.1359,25.0164
2019-01-31 06:00:00+00:00,635.0146,6.0462,26.3411
2019-01-31 07:00:00+00:00,576.9642,5.8456,27.5372
2019-01-31 08:00:00+00:00,388.4616,5.2024,28.3120
2019-01-31 09:00:00+00:00,303.9419,4.8319,28.5222
2019-01-31 10:00:00+00:00,384.6049,5.2237,28.5190
2019-01-31 11:00:00+00:00,367.3484,5.2651,28.1426
2019-01-31 12:00:00+00:00,815.9443,6.6475,27.2171
2019-01-31 13:00:00+00:00,1139.1458,7.3341,25.7268
2019-01-31 14:00:00+00:00,1442.1398,7.9915,24.6113
2019-01-31 15:00:00+00:00,1131.4967,7.6562,23.6402
2019-01-31 16:00:00+00:00,1450.8182,8.6578,22.9745
2019-01-31 17:00:00+00:00,1363.4821,7.9849,22.7420
2019-01-31 18:00:00+00:00,1132.8080,7.4517,22.4505
2019-01-31 19:00:00+00:00,960.5048,7.1249,22.1554
2019-01-31 20:00:00+00:00,788.2016,6.7980,21.8602
2019-01-31 21:00:00+00:00,623.4126,6.4695,21.5651
2019-01-31 22:00:00+00:00,646.4784,6.0990,21.2699
2019-01-31 23:00:00+00:00,304.7034,5.2272,21.5732
2019-02-01 00:00:00+00:00,275.3392,5.3275,22.3040
2019-02-01 01:00:00+00:00,292.0204,5.2677,23.0347
2019-02-01 02:00:00+00:00,308.7017,5.2080,23.7655
2019-02-01 03:00:00+00:00,325.3829,5.1482,24.4963
2019-02-01 04:00:00+00:00,342.0641,5.0885,25.2271
2019-02-01 05:00:00+00:00,358.7453,5.0287,25.9578
2019-02-01 06:00:00+00:00,375.4265,4.9689,26.6886
2019-02-01 07:00:00+00:00,198.6384,4.4303,27.6615
2019-02-01 08:00:00+00:00,27.7533,3.4749,28.7457
2019-02-01 09:00:00+00:00,75.4738,3.5892,29.1311
2019-02-01 10:00:00+00:00,61.5529,3.5675,29.1849
2019-02-01 11:00:00+00:00,48.1878,3.0632,29.0066
2019-02-01 12:00:00+00:00,129.2952,4.0101,27.9567
2019-02-01 13:00:00+00:00,67.0026,3.1358,27.2999
2019-02-01 14:00:00+00:00,364.2147,4.1213,26.1447
2019-02-01 15:00:00+00:00,706.4896,5.4664,24.8761
2019-02-01 16:00:00+00:00,1048.7645,6.8114,23.6076
2019-02-01 17:00:00+00:00,1369.5788,8.0354,22.5553
2019-02-01 18:00:00+00:00,1210.4707,7.8662,22.2265
2019-02-01 19:00:00+00:00,1203.6473,7.7398,22.0872
2019-02-01 20:00:00+00:00,1047.6041,7.6030,21.5397
2019-02-01 21:00:00+00:00,551.6239,6.3117,21.0589
2019-02-01 22:00:00+00:00,311.9888,5.1982,20.7931
2019-02-01 23:00:00+00:00,110.9074,4.1681,20.6667
2019-02-02 00:00:00+00:00,177.2995,4.7595,20.3775
2019-02-02 01:00:00+00:00,334.2025,5.4652,20.2053
2019-02-02 02:00:00+00:00,139.7483,4.0856,20.7477
2019-02-02 03:00:00+00:00,-2.3250,2.8787,23.1397
2019-02-02 04:00:00+00:00,66.6877,3.5479,24.3667
2019-02-02 05:00:00+00:00,152.2023,3.9660,25.4772
2019-02-02 06:00:00+00:00,22.5878,3.4684,27.2079
2019-02-02 07:00:00+00:00,4.1971,3.3614,28.8909
2019-02-02 08:00:00+00:00,111.5864,3.9939,29.4848
2019-02-02 09:00:00+00:00,70.2998,3.6673,29.8832
2019-02-02 10:00:00+00:00,97.0685,3.9243,29.9211
2019-02-02 11:00:00+00:00,10.3803,3.0270,29.9606
2019-02-02 12:00:00+00:00,-5.1307,2.7799,29.1787
2019-02-02 13:00:00+00:00,75.0043,3.6682,28.5318
2019-02-02 14:00:00+00:00,442.9656,5.5001,27.8271
2019-02-02 15:00:00+00:00,1476.9615,8.2881,25.2811
2019-02-02 16:00:00+00:00,968.8405,7.1100,24.2992
2019-02-02 17:00:00+00:00,905.7512,7.1224,23.4403
2019-02-02 18:00:00+00:00,922.0017,7.0748,22.7369
2019-02-02 19:00:00+00:00,602.3430,6.2703,22.0836
2019-02-02 20:00:00+00:00,330.1465,5.1892,21.5118
2019-02-02 21:00:00+00:00,486.4795,5.8744,21.2751
2019-02-02 22:00:00+00:00,404.7261,5.6861,21.0460
2019-02-02 23:00:00+00:00,279.2503,5.1211,20.7567
2019-02-03 00:00:00+00:00,250.1532,5.0192,20.4141
2019-02-03 01:00:00+00:00,264.2923,5.0163,20.3361
2019-02-03 02:00:00+00:00,280.4767,4.9714,20.8322
2019-02-03 03:00:00+00:00,304.6734,4.9264,21.9960
2019-02-03 04:00:00+00:00,289.4587,4.8300,23.7447
2019-02-03 05:00:00+00:00,346.2838,4.9117,25.4812
2019-02-03 06:00:00+00:00,263.0301,4.6362,26.9244
2019-02-03 07:00:00+00:00,132.2519,4.0816,28.5672
2019-02-03 08:00:00+00:00,47.3184,3.5552,29.5767
2019-02-03 09:00:00+00:00,-2.4922,2.8597,30.4844
2019-02-03 10:00:00+00:00,40.5882,3.4576,30.6437
2019-02-03 11:00:00+00:00,223.4634,4.5630,29.9078
2019-02-03 12:00:00+00:00,390.5281,5.3495,28.9394
2019-02-03 13:00:00+00:00,1234.0277,7.7298,27.6265
2019-02-03 14:00:00+00:00,1066.4682,7.4433,26.3063
2019-02-03 15:00:00+00:00,1201.3837,7.7389,25.3161
2019-02-03 16:00:00+00:00,1092.3735,7.3556,24.3043
2019-02-03 17:00:00+00:00,1225.9268,7.9465,23.5623
2019-02-03 18:00:00+00:00,988.0882,7.2606,22.9663
2019-02-03 19:00:00+00:00,1517.7604,8.3843,22.7654
2019-02-03 20:00:00+00:00,1565.8339,8.3193,22.6464
2019-02-03 21:00:00+00:00,1296.7937,7.8926,22.3587
2019-02-03 22:00:00+00:00,938.5457,7.3970,21.7361
2019-02-03 23:00:00+00:00,626.0552,6.4680,21.3533
2019-02-04 00:00:00+00:00,554.9985,6.1732,21.3250
2019-02-04 01:00:00+00:00,338.3251,5.4145,21.3018
2019-02-04 02:00:00+00:00,182.2988,4.4420,21.6467
2019-02-04 03:00:00+00:00,236.3558,4.6266,22.9346
2019-02-04 04:00:00+00:00,436.9696,5.5439,24.1285
2019-02-04 05:00:00+00:00,601.4292,5.9798,25.7085
2019-02-04 06:00:00+00:00,431.3266,5.5637,27.2367
2019-02-04 07:00:00+00:00,555.8325,5.5832,28.8141
2019-02-04 08:00:00+00:00,648.2742,6.0121,29.5416
2019-02-04 09:00:00+00:00,538.9408,5.9726,30.0664
2019-02-04 10:00:00+00:00,904.9739,6.8530,29.9184
2019-02-04 11:00:00+00:00,890.9852,6.8219,29.5428
2019-02-04 12:00:00+00:00,971.1433,7.1015,28.7906
2019-02-04 13:00:00+00:00,947.7352,7.1525,27.8072
2019-02-04 14:00:00+00:00,958.7632,7.2083,26.9408
2019-02-04 15:00:00+00:00,1055.8085,7.4334,26.1201
2019-02-04 16:00:00+00:00,1152.8538,7.6585,25.2994
2019-02-04 17:00:00+00:00,1249.8991,7.8836,24.4787
2019-02-04 18:00:00+00:00,1351.3820,8.1425,23.7082
2019-02-04 19:00:00+00:00,1077.3870,7.4788,23.1497
2019-02-04 20:00:00+00:00,864.8189,7.0157,22.7951
2019-02-04 21:00:00+00:00,1064.1076,7.6374,22.6190
2019-02-04 22:00:00+00:00,887.1855,7.2610,22.2553
2019-02-04 23:00:00+00:00,572.2402,6.3697,21.6449
2019-02-05 00:00:00+00:00,526.2100,6.1624,21.6314
2019-02-05 01:00:00+00:00,359.4492,5.5622,21.7476
2019-02-05 02:00:00+00:00,147.7488,4.1773,22.0987
2019-02-05 03:00:00+00:00,299.2081,4.9633,22.8413
2019-02-05 04:00:00+00:00,320.7480,4.8926,24.3715
2019-02-05 05:00:00+00:00,725.4069,6.2975,25.9463
2019-02-05 06:00:00+00:00,1023.8214,7.0856,27.6820
2019-02-05 07:00:00+00:00,898.7444,6.6167,28.9164
2019-02-05 08:00:00+00:00,602.2622,5.9929,29.7370
2019-02-05 09:00:00+00:00,504.9546,5.5923,30.1396
2019-02-05 10:00:00+00:00,746.3449,6.3852,30.3381
2019-02-05 11:00:00+00:00,956.9204,6.9929,29.8066
2019-02-05 12:00:00+00:00,600.1337,6.6828,28.9155
2019-02-05 13:00:00+00:00,1196.9355,7.6857,27.7348
2019-02-05 14:00:00+00:00,1171.4673,7.6291,26.9801
2019-02-05 15:00:00+00:00,1492.5459,8.2214,26.2596
2019-02-05 16:00:00+00:00,1191.7358,7.8904,24.8762
2019-02-05 17:00:00+00:00,1062.6560,7.5287,24.6766
2019-02-05 18:00:00+00:00,977.8814,7.3725,24.4226
2019-02-05 19:00:00+00:00,680.7843,6.7687,24.6840
2019-02-05 20:00:00+00:00,326.3210,5.4808,24.7771
2019-02-05 21:00:00+00:00,48.2293,3.6273,24.0775
2019-02-05 22:00:00+00:00,0.0823,3.1494,23.5790
2019-02-05 23:00:00+00:00,31.3849,3.4019,23.6799
